,row,Txn Date,Description,Transfer To/From,Ref No./Cheque No.,Debit,Credit,Balance,Class,User
303,304,19/01/2023,Games,False,3529159372225,0.0,1054.47,513003.48,Essential,vedika
304,305,20/01/2023,Kids,False,3005345531757,0.0,862.15,513865.63,Essential,vedika
305,306,20/01/2023,Toys,True,3382616841311,2968.07,0.0,510897.56,Essential,vedika
306,307,20/01/2023,Jewelry,False,3346559432434,0.0,1833.91,512731.47,Non-Essential,vedika
307,308,20/01/2023,Grocery,True,3458990007994,4736.69,0.0,507994.78,Non-important,vedika
308,309,20/01/2023,Sports,False,3995318608382,0.0,185.08,508179.86,Essential,vedika
309,310,20/01/2023,Toys,False,3519231791075,0.0,476.2,508656.06,Important,vedika
310,311,20/01/2023,Home,True,3174790627387,3018.15,0.0,505637.91,Essential,vedika
311,312,20/01/2023,Computers,False,3656879395423,0.0,2881.65,508519.56,Essential,vedika
312,313,20/01/2023,Industrial,False,3473027948101,0.0,2439.9,510959.46,Non-Essential,vedika
313,314,21/01/2023,Books,True,3325312290954,3933.09,0.0,507026.37,Non-Essential,vedika
314,315,21/01/2023,Movies,True,3469925079478,191.22,0.0,506835.15,Essential,vedika
315,316,21/01/2023,Baby,False,3554335600452,0.0,2424.55,509259.7,Essential,vedika
316,317,21/01/2023,Music,True,3687241455755,1960.17,0.0,507299.53,Important,vedika
317,318,21/01/2023,Kids,True,3689076881079,2195.76,0.0,505103.77,Essential,vedika
318,319,21/01/2023,Kids,True,3975317038121,2181.82,0.0,502921.95,Essential,vedika
319,320,21/01/2023,Computers,True,3957581308263,1028.1,0.0,501893.85,Non-Essential,vedika
320,321,21/01/2023,Sports,False,3272505317568,0.0,2014.03,503907.88,Important,vedika
321,322,21/01/2023,Baby,True,3869384013244,2190.25,0.0,501717.63,Essential,vedika
322,323,21/01/2023,Movies,False,3385328603689,0.0,406.26,502123.89,Important,vedika
323,324,22/01/2023,Health,True,3413212229567,4282.93,0.0,497840.96,Non-Essential,vedika
324,325,22/01/2023,Shoes,False,3387800924944,0.0,1624.78,499465.74,Important,vedika
325,326,22/01/2023,Baby,False,3456543348774,0.0,1925.48,501391.22,Non-Essential,vedika
326,327,22/01/2023,Shoes,False,3664158073626,0.0,1387.44,502778.66,Non-Essential,vedika
327,328,22/01/2023,Sports,False,3811429988972,0.0,2805.1,505583.76,Non-important,vedika
328,329,22/01/2023,Books,False,3589775698230,0.0,1908.95,507492.71,Important,vedika
329,330,22/01/2023,Computers,True,3346936248567,536.26,0.0,506956.45,Essential,vedika
330,331,22/01/2023,Clothing,True,3708397898845,1018.82,0.0,505937.63,Important,vedika
331,332,22/01/2023,Jewelry,False,3403621075037,0.0,1594.91,507532.54,Non-important,vedika
332,333,22/01/2023,Home,True,3107021319411,1320.56,0.0,506211.98,Non-important,vedika
333,334,23/01/2023,Industrial,False,3873723049204,0.0,1257.37,507469.35,Important,vedika
334,335,23/01/2023,Electronics,True,3190028254348,422.56,0.0,507046.79,Essential,vedika
335,336,23/01/2023,Baby,False,3715197852521,0.0,1431.9,508478.69,Important,vedika
336,337,23/01/2023,Jewelry,False,3463937812412,0.0,1321.52,509800.21,Non-important,vedika
337,338,23/01/2023,Computers,False,3355121082568,0.0,390.02,510190.23,Non-important,vedika
338,339,23/01/2023,Baby,True,3154215151144,2104.51,0.0,508085.72,Non-important,vedika
339,340,23/01/2023,Home,False,3890624544467,0.0,1659.24,509744.96,Essential,vedika
340,341,23/01/2023,Shoes,False,3443593749404,0.0,1268.83,511013.79,Non-Essential,vedika
341,342,23/01/2023,Health,True,3542015435024,2918.19,0.0,508095.6,Important,vedika
342,343,23/01/2023,Music,True,3695992782612,3739.69,0.0,504355.91,Non-important,vedika
343,344,24/01/2023,Computers,True,3600529507047,451.17,0.0,503904.74,Important,vedika
344,345,24/01/2023,Jewelry,False,3460396193281,0.0,680.38,504585.12,Non-important,vedika
345,346,24/01/2023,Industrial,True,3352039132553,2188.24,0.0,502396.88,Important,vedika
346,347,24/01/2023,Games,False,3135190555273,0.0,261.04,502657.92,Non-important,vedika
347,348,24/01/2023,Tools,True,3065242360568,1027.68,0.0,501630.24,Important,vedika
348,349,24/01/2023,Clothing,True,3471761993415,1202.29,0.0,500427.95,Non-Essential,vedika
349,350,24/01/2023,Computers,False,3590247587771,0.0,2662.32,503090.27,Non-Essential,vedika
350,351,24/01/2023,Baby,False,3088168095372,0.0,2853.81,505944.08,Essential,vedika
351,352,24/01/2023,Beauty,False,3248842972427,0.0,1745.84,507689.92,Non-Essential,vedika
352,353,25/01/2023,Garden,False,3973597299336,0.0,1630.09,509320.01,Important,vedika
353,354,25/01/2023,Baby,True,3847315766153,4262.37,0.0,505057.64,Essential,vedika
354,355,25/01/2023,Home,False,3205821847217,0.0,1410.17,506467.81,Non-important,vedika
355,356,25/01/2023,Shoes,False,3388760411072,0.0,1255.13,507722.94,Essential,vedika
356,357,25/01/2023,Sports,False,3314093309246,0.0,1600.15,509323.09,Non-Essential,vedika
357,358,25/01/2023,Movies,False,3216406595303,0.0,1951.27,511274.36,Important,vedika
358,359,25/01/2023,Clothing,False,3841032324466,0.0,107.22,511381.58,Important,vedika
359,360,25/01/2023,Computers,True,3884424222058,2543.53,0.0,508838.05,Essential,vedika
360,361,25/01/2023,Movies,False,3856620732042,0.0,1987.01,510825.06,Non-Essential,vedika
361,362,25/01/2023,Shoes,True,3109464112562,2687.31,0.0,508137.75,Non-Essential,vedika
362,363,26/01/2023,Industrial,False,3950434842013,0.0,1509.96,509647.71,Non-Essential,vedika
363,364,26/01/2023,Grocery,True,3080924790997,4857.39,0.0,504790.32,Important,vedika
364,365,26/01/2023,Outdoors,True,3041912290411,1087.11,0.0,503703.21,Important,vedika
365,366,26/01/2023,Kids,False,3409029273973,0.0,371.68,504074.89,Non-Essential,vedika
366,367,26/01/2023,Home,True,3565485589437,3962.9,0.0,500111.99,Essential,vedika
367,368,26/01/2023,Tools,False,3382052598623,0.0,277.96,500389.95,Important,vedika
368,369,26/01/2023,Home,True,3603183067662,4598.03,0.0,495791.92,Non-Essential,vedika
369,370,26/01/2023,Home,False,3041207821118,0.0,980.71,496772.63,Non-important,vedika
370,371,26/01/2023,Beauty,True,3287559291442,222.29,0.0,496550.34,Non-important,vedika
371,372,26/01/2023,Baby,True,3172359317633,153.45,0.0,496396.89,Important,vedika
372,373,26/01/2023,Movies,True,3318810498019,3419.75,0.0,492977.14,Essential,vedika
373,374,26/01/2023,Games,False,3171368900859,0.0,221.57,493198.71,Important,vedika
374,375,26/01/2023,Garden,True,3716558943925,3488.52,0.0,489710.19,Essential,vedika
375,376,27/01/2023,Movies,True,3962235995819,855.46,0.0,488854.73,Non-Essential,vedika
376,377,27/01/2023,Movies,True,3989613140247,1271.55,0.0,487583.18,Important,vedika
377,378,27/01/2023,Books,False,3526549746838,0.0,2338.68,489921.86,Important,vedika
378,379,27/01/2023,Tools,True,3836212417020,3602.58,0.0,486319.28,Non-Essential,vedika
379,380,27/01/2023,Industrial,False,3408882075345,0.0,2259.11,488578.39,Important,vedika
380,381,27/01/2023,Tools,False,3822401324750,0.0,543.17,489121.56,Essential,vedika
381,382,27/01/2023,Jewelry,False,3182837528137,0.0,2793.35,491914.91,Non-important,vedika
382,383,27/01/2023,Grocery,True,3501610364813,4711.2,0.0,487203.71,Non-important,vedika
383,384,27/01/2023,Clothing,False,3766344639497,0.0,2093.93,489297.64,Important,vedika
384,385,27/01/2023,Beauty,False,3261162994242,0.0,265.04,489562.68,Non-Essential,vedika
385,386,27/01/2023,Toys,False,3031859403699,0.0,2104.38,491667.06,Non-Essential,vedika
386,387,28/01/2023,Automotive,False,3359589277716,0.0,90.38,491757.44,Essential,vedika
387,388,28/01/2023,Electronics,True,3944476476829,4302.73,0.0,487454.71,Non-important,vedika
388,389,28/01/2023,Kids,False,3456102883050,0.0,1095.25,488549.96,Important,vedika
389,390,28/01/2023,Electronics,True,3555441828251,3174.45,0.0,485375.51,Important,vedika
390,391,28/01/2023,Tools,True,3636405035659,671.85,0.0,484703.66,Important,vedika
391,392,28/01/2023,Clothing,False,3618580024844,0.0,140.48,484844.14,Essential,vedika
392,393,28/01/2023,Games,False,3287668803864,0.0,1579.72,486423.86,Non-important,vedika
393,394,28/01/2023,Books,False,3319594500297,0.0,668.57,487092.43,Important,vedika
394,395,29/01/2023,Tools,False,3247899844834,0.0,2410.5,489502.93,Non-Essential,vedika
395,396,29/01/2023,Computers,False,3779912537178,0.0,914.44,490417.37,Essential,vedika
396,397,29/01/2023,Shoes,True,3369724344001,3825.21,0.0,486592.16,Important,vedika
397,398,29/01/2023,Electronics,False,3940463595719,0.0,1594.38,488186.54,Essential,vedika
398,399,29/01/2023,Sports,False,3950569708201,0.0,2794.11,490980.65,Non-important,vedika
399,400,29/01/2023,Automotive,True,3932447591459,4750.8,0.0,486229.85,Non-Essential,vedika
400,401,30/01/2023,Kids,False,3571996260551,0.0,2681.84,488911.69,Non-important,vedika
401,402,30/01/2023,Baby,False,3122696816230,0.0,161.81,489073.5,Important,vedika
402,403,30/01/2023,Jewelry,True,3246115605715,3807.36,0.0,485266.14,Important,vedika
403,404,30/01/2023,Jewelry,True,3483839930582,2696.62,0.0,482569.52,Important,vedika
404,405,30/01/2023,Tools,True,3589831116528,1049.3,0.0,481520.22,Non-Essential,vedika
405,406,30/01/2023,Garden,False,3441686367840,0.0,180.38,481700.6,Non-Essential,vedika
406,407,30/01/2023,Industrial,True,3688263531133,2544.13,0.0,479156.47,Non-Essential,vedika
407,408,30/01/2023,Movies,True,3301912487545,4118.41,0.0,475038.06,Non-Essential,vedika
408,409,30/01/2023,Music,True,3910828220503,947.26,0.0,474090.8,Non-Essential,vedika
409,410,30/01/2023,Games,True,3683918103299,1784.77,0.0,472306.03,Non-important,vedika
410,411,30/01/2023,Industrial,False,3084468783270,0.0,274.19,472580.22,Non-important,vedika
411,412,30/01/2023,Home,False,3101350345083,0.0,617.17,473197.39,Non-important,vedika
412,413,30/01/2023,Movies,False,3194650902164,0.0,1334.25,474531.64,Non-important,vedika
413,414,31/01/2023,Outdoors,False,3334178620111,0.0,464.73,474996.37,Important,vedika
414,415,31/01/2023,Kids,True,3724858559626,3309.6,0.0,471686.77,Essential,vedika
415,416,31/01/2023,Shoes,False,3133779798942,0.0,219.27,471906.04,Essential,vedika
416,417,31/01/2023,Tools,True,3561023941406,2993.24,0.0,468912.8,Essential,vedika
417,418,31/01/2023,Outdoors,True,3580548152458,2032.43,0.0,466880.37,Non-Essential,vedika
418,419,31/01/2023,Garden,True,3236323595340,4441.32,0.0,462439.05,Non-Essential,vedika
419,420,31/01/2023,Sports,False,3955943114365,0.0,109.06,462548.11,Non-Essential,vedika
420,421,31/01/2023,Garden,False,3182586486156,0.0,157.61,462705.72,Non-Essential,vedika
421,422,31/01/2023,Sports,False,3025402052410,0.0,2364.69,465070.41,Non-important,vedika
422,423,31/01/2023,Clothing,False,3718122270101,0.0,2987.33,468057.74,Non-Essential,vedika
423,424,31/01/2023,Home,False,3939352043442,0.0,1295.19,469352.93,Non-important,vedika
424,425,01/02/2023,Music,False,3724165445240,0.0,2871.65,472224.58,Non-important,vedika
425,426,01/02/2023,Beauty,True,3627231253148,3843.36,0.0,468381.22,Important,vedika
426,427,01/02/2023,Music,False,3265694704272,0.0,2663.22,471044.44,Non-Essential,vedika
427,428,01/02/2023,Home,True,3363688215206,4781.64,0.0,466262.8,Non-Essential,vedika
428,429,01/02/2023,Electronics,False,3149501727334,0.0,812.1,467074.9,Non-important,vedika
429,430,01/02/2023,Grocery,False,3114379450307,0.0,431.15,467506.05,Non-important,vedika
430,431,01/02/2023,Jewelry,False,3808045515627,0.0,927.48,468433.53,Essential,vedika
431,432,01/02/2023,Sports,False,3296716455178,0.0,399.18,468832.71,Non-Essential,vedika
432,433,02/02/2023,Music,True,3511418136634,2376.0,0.0,466456.71,Non-Essential,vedika
433,434,02/02/2023,Sports,True,3809316161331,2315.56,0.0,464141.15,Important,vedika
434,435,02/02/2023,Home,False,3620618986289,0.0,607.22,464748.37,Non-important,vedika
435,436,02/02/2023,Books,True,3071211029502,1065.63,0.0,463682.74,Important,vedika
436,437,02/02/2023,Industrial,True,3071416257025,4022.05,0.0,459660.69,Non-important,vedika
437,438,02/02/2023,Music,True,3047105841305,824.88,0.0,458835.81,Non-Essential,vedika
438,439,02/02/2023,Garden,True,3190993974883,3066.95,0.0,455768.86,Essential,vedika
439,440,03/02/2023,Movies,False,3280251434911,0.0,2831.78,458600.64,Non-Essential,vedika
440,441,03/02/2023,Health,False,3954670847432,0.0,1215.58,459816.22,Essential,vedika
441,442,03/02/2023,Toys,True,3597490936516,4837.58,0.0,454978.64,Important,vedika
442,443,03/02/2023,Health,False,3878309927287,0.0,2439.57,457418.21,Essential,vedika
443,444,03/02/2023,Tools,False,3187709817774,0.0,1040.8,458459.01,Important,vedika
444,445,03/02/2023,Home,True,3960057066206,3000.55,0.0,455458.46,Important,vedika
445,446,03/02/2023,Kids,True,3785661858227,2247.21,0.0,453211.25,Important,vedika
446,447,03/02/2023,Outdoors,True,3309439249792,1144.63,0.0,452066.62,Important,vedika
447,448,03/02/2023,Jewelry,True,3993875141871,4407.13,0.0,447659.49,Important,vedika
448,449,04/02/2023,Movies,True,3022639909092,3104.9,0.0,444554.59,Non-important,vedika
449,450,04/02/2023,Toys,True,3708669216383,3318.8,0.0,441235.79,Important,vedika
450,451,04/02/2023,Kids,True,3483243350020,1744.78,0.0,439491.01,Non-important,vedika
451,452,04/02/2023,Grocery,True,3792963077068,2079.5,0.0,437411.51,Non-Essential,vedika
452,453,04/02/2023,Grocery,False,3533941354098,0.0,355.76,437767.27,Non-important,vedika
453,454,04/02/2023,Sports,True,3603561576461,1076.93,0.0,436690.34,Non-important,vedika
454,455,04/02/2023,Electronics,True,3900772877824,1000.36,0.0,435689.98,Non-Essential,vedika
455,456,04/02/2023,Tools,False,3539925733729,0.0,2883.71,438573.69,Essential,vedika
456,457,04/02/2023,Grocery,True,3254800576354,4375.35,0.0,434198.34,Important,vedika
457,458,05/02/2023,Movies,True,3522580535179,87.49,0.0,434110.85,Essential,vedika
458,459,05/02/2023,Books,False,3674844900930,0.0,1350.56,435461.41,Non-important,vedika
459,460,05/02/2023,Clothing,False,3108945993319,0.0,2890.12,438351.53,Essential,vedika
460,461,05/02/2023,Baby,True,3881226140042,871.64,0.0,437479.89,Essential,vedika
461,462,05/02/2023,Home,True,3226799998116,2930.73,0.0,434549.16,Essential,vedika
462,463,05/02/2023,Industrial,False,3545011763187,0.0,1112.13,435661.29,Non-important,vedika
463,464,05/02/2023,Music,False,3305860386836,0.0,1233.53,436894.82,Essential,vedika
464,465,05/02/2023,Automotive,True,3836343022296,56.41,0.0,436838.41,Non-important,vedika
465,466,05/02/2023,Automotive,True,3156926511737,4754.58,0.0,432083.83,Essential,vedika
466,467,05/02/2023,Kids,False,3251917973197,0.0,41.05,432124.88,Non-important,vedika
467,468,05/02/2023,Beauty,True,3095045655023,4800.15,0.0,427324.73,Essential,vedika
468,469,06/02/2023,Toys,True,3436746714336,3589.59,0.0,423735.14,Non-important,vedika
469,470,06/02/2023,Computers,False,3787816011228,0.0,1146.25,424881.39,Important,vedika
470,471,06/02/2023,Clothing,True,3734986237373,391.44,0.0,424489.95,Important,vedika
471,472,06/02/2023,Tools,True,3427454981515,3798.79,0.0,420691.16,Essential,vedika
472,473,06/02/2023,Grocery,False,3666367848115,0.0,1716.69,422407.85,Important,vedika
473,474,06/02/2023,Games,True,3445162553550,4658.39,0.0,417749.46,Essential,vedika
474,475,06/02/2023,Outdoors,True,3087861156544,3227.76,0.0,414521.7,Non-important,vedika
475,476,06/02/2023,Tools,True,3244750407726,1601.71,0.0,412919.99,Non-important,vedika
476,477,06/02/2023,Industrial,True,3283765060353,3191.27,0.0,409728.72,Non-important,vedika
477,478,06/02/2023,Baby,False,3332892366339,0.0,1610.67,411339.39,Non-Essential,vedika
478,479,06/02/2023,Sports,True,3230977102869,1513.16,0.0,409826.23,Non-Essential,vedika
479,480,06/02/2023,Baby,True,3622550316910,1657.94,0.0,408168.29,Non-Essential,vedika
480,481,06/02/2023,Garden,True,3021056535261,2328.6,0.0,405839.69,Non-Essential,vedika
481,482,06/02/2023,Health,False,3976630087452,0.0,1697.91,407537.6,Important,vedika
482,483,06/02/2023,Shoes,True,3278725099659,2767.34,0.0,404770.26,Non-important,vedika
483,484,07/02/2023,Tools,False,3494832918450,0.0,2491.01,407261.27,Non-important,vedika
484,485,07/02/2023,Home,True,3522598682259,2751.51,0.0,404509.76,Essential,vedika
485,486,07/02/2023,Automotive,False,3213617270074,0.0,1645.6,406155.36,Non-Essential,vedika
486,487,07/02/2023,Electronics,True,3956501876469,3287.78,0.0,402867.58,Essential,vedika
487,488,07/02/2023,Beauty,False,3700400666253,0.0,800.69,403668.27,Non-Essential,vedika
488,489,07/02/2023,Jewelry,False,3318252119102,0.0,1506.56,405174.83,Non-Essential,vedika
489,490,07/02/2023,Health,False,3139958723525,0.0,1292.54,406467.37,Important,vedika
490,491,07/02/2023,Movies,False,3197374159612,0.0,2524.18,408991.55,Important,vedika
491,492,07/02/2023,Movies,True,3864937735670,1198.93,0.0,407792.62,Essential,vedika
492,493,07/02/2023,Grocery,True,3722430142474,4266.0,0.0,403526.62,Non-important,vedika
493,494,07/02/2023,Home,True,3947919211470,11.99,0.0,403514.63,Important,vedika
494,495,07/02/2023,Health,False,3058778817526,0.0,1272.32,404786.95,Non-important,vedika
495,496,08/02/2023,Industrial,True,3712735983480,4124.32,0.0,400662.63,Important,vedika
496,497,08/02/2023,Industrial,False,3377702594762,0.0,2099.54,402762.17,Non-Essential,vedika
497,498,08/02/2023,Automotive,True,3915166480256,2329.24,0.0,400432.93,Important,vedika
498,499,08/02/2023,Home,False,3715646944156,0.0,2595.63,403028.56,Non-important,vedika
499,500,08/02/2023,Music,False,3101229347978,0.0,690.89,403719.45,Non-important,vedika
500,501,08/02/2023,Grocery,False,3818805181839,0.0,210.57,403930.02,Non-important,vedika
501,502,08/02/2023,Outdoors,True,3461557877278,189.11,0.0,403740.91,Non-Essential,vedika
502,503,08/02/2023,Games,False,3965783217786,0.0,235.03,403975.94,Essential,vedika
503,504,08/02/2023,Grocery,False,3720503236624,0.0,2229.96,406205.9,Important,vedika
504,505,08/02/2023,Sports,True,3010815975424,4827.09,0.0,401378.81,Essential,vedika
505,506,09/02/2023,Books,True,3317266071671,4587.87,0.0,396790.94,Non-Essential,vedika
506,507,09/02/2023,Home,False,3380773431656,0.0,890.93,397681.87,Non-Essential,vedika
507,508,09/02/2023,Sports,False,3977615116914,0.0,1756.55,399438.42,Essential,vedika
508,509,09/02/2023,Beauty,True,3493341060832,1252.1,0.0,398186.32,Essential,vedika
509,510,09/02/2023,Books,True,3131071972139,4825.5,0.0,393360.82,Non-Essential,vedika
510,511,09/02/2023,Beauty,False,3848828010915,0.0,329.86,393690.68,Non-important,vedika
511,512,09/02/2023,Movies,False,3462832170750,0.0,310.13,394000.81,Important,vedika
512,513,09/02/2023,Tools,False,3856238929967,0.0,99.13,394099.94,Non-important,vedika
513,514,09/02/2023,Games,True,3788204906574,646.65,0.0,393453.29,Non-Essential,vedika
514,515,09/02/2023,Shoes,True,3200398805519,2000.25,0.0,391453.04,Important,vedika
515,516,09/02/2023,Music,False,3074462422048,0.0,2550.51,394003.55,Essential,vedika
516,517,09/02/2023,Clothing,True,3379302441153,3085.75,0.0,390917.8,Non-Essential,vedika
517,518,09/02/2023,Sports,False,3113245678141,0.0,623.45,391541.25,Non-important,vedika
518,519,10/02/2023,Electronics,True,3310478580253,3503.2,0.0,388038.05,Essential,vedika
519,520,10/02/2023,Kids,False,3682399518045,0.0,1763.56,389801.61,Essential,vedika
520,521,10/02/2023,Books,True,3859339593737,4965.73,0.0,384835.88,Essential,vedika
521,522,10/02/2023,Games,True,3396133977479,1995.8,0.0,382840.08,Essential,vedika
522,523,10/02/2023,Tools,True,3999384978986,1425.07,0.0,381415.01,Important,vedika
523,524,10/02/2023,Jewelry,True,3100423578132,4437.77,0.0,376977.24,Non-Essential,vedika
524,525,10/02/2023,Kids,True,3194231840338,904.06,0.0,376073.18,Essential,vedika
525,526,10/02/2023,Toys,True,3484449288072,4841.67,0.0,371231.51,Important,vedika
526,527,11/02/2023,Clothing,True,3176820721820,3168.01,0.0,368063.5,Important,vedika
527,528,11/02/2023,Home,False,3592257492359,0.0,2503.12,370566.62,Non-Essential,vedika
528,529,11/02/2023,Kids,True,3803248237130,3310.17,0.0,367256.45,Non-important,vedika
529,530,11/02/2023,Baby,False,3467729473191,0.0,696.23,367952.68,Important,vedika
530,531,11/02/2023,Kids,False,3884100095013,0.0,2838.96,370791.64,Important,vedika
531,532,11/02/2023,Health,False,3980718078825,0.0,1756.95,372548.59,Essential,vedika
532,533,11/02/2023,Shoes,False,3543108545906,0.0,2034.58,374583.17,Non-important,vedika
533,534,11/02/2023,Industrial,False,3243356559340,0.0,1795.49,376378.66,Important,vedika
534,535,12/02/2023,Jewelry,False,3682430832943,0.0,1074.74,377453.4,Important,vedika
535,536,12/02/2023,Outdoors,True,3572830348325,4528.5,0.0,372924.9,Essential,vedika
536,537,12/02/2023,Home,True,3048785656415,3107.42,0.0,369817.48,Important,vedika
537,538,12/02/2023,Music,False,3142502187213,0.0,37.35,369854.83,Non-important,vedika
538,539,12/02/2023,Toys,False,3532329202726,0.0,1633.04,371487.87,Important,vedika
539,540,12/02/2023,Garden,True,3006428162320,197.81,0.0,371290.06,Non-important,vedika
540,541,12/02/2023,Beauty,True,3065297237083,3666.02,0.0,367624.04,Important,vedika
541,542,12/02/2023,Clothing,False,3473345053178,0.0,2633.68,370257.72,Essential,vedika
542,543,12/02/2023,Toys,True,3465830359059,744.48,0.0,369513.24,Important,vedika
543,544,12/02/2023,Toys,True,3486536099814,3972.62,0.0,365540.62,Essential,vedika
544,545,12/02/2023,Movies,False,3900780542615,0.0,2412.37,367952.99,Essential,vedika
545,546,13/02/2023,Computers,True,3450369967795,1416.55,0.0,366536.44,Important,vedika
546,547,13/02/2023,Computers,False,3069473069809,0.0,2881.56,369418.0,Non-Essential,vedika
547,548,13/02/2023,Grocery,False,3758364195854,0.0,493.24,369911.24,Non-important,vedika
548,549,13/02/2023,Music,True,3558793933058,1689.92,0.0,368221.32,Essential,vedika
549,550,13/02/2023,Outdoors,True,3008042692821,3689.9,0.0,364531.42,Important,vedika
550,551,13/02/2023,Games,True,3818350951817,4005.45,0.0,360525.97,Non-important,vedika
551,552,13/02/2023,Shoes,True,3379895457443,2196.09,0.0,358329.88,Non-Essential,vedika
552,553,13/02/2023,Movies,True,3493612640333,3682.13,0.0,354647.75,Essential,vedika
553,554,13/02/2023,Baby,False,3218605344034,0.0,2912.42,357560.17,Non-important,vedika
554,555,14/02/2023,Baby,False,3579754299121,0.0,2761.53,360321.7,Non-important,vedika
555,556,14/02/2023,Music,False,3488089789643,0.0,2201.99,362523.69,Essential,vedika
556,557,14/02/2023,Games,True,3053315869834,1323.46,0.0,361200.23,Non-important,vedika
557,558,14/02/2023,Jewelry,True,3157253920612,3395.01,0.0,357805.22,Non-Essential,vedika
558,559,14/02/2023,Garden,True,3565566966805,4540.66,0.0,353264.56,Essential,vedika
559,560,14/02/2023,Games,False,3438730135310,0.0,2095.5,355360.06,Important,vedika
560,561,14/02/2023,Music,True,3557911616975,3389.7,0.0,351970.36,Essential,vedika
561,562,14/02/2023,Shoes,True,3826098129227,3466.73,0.0,348503.63,Non-important,vedika
562,563,14/02/2023,Tools,False,3685109822644,0.0,19.95,348523.58,Important,vedika
563,564,15/02/2023,Health,True,3479835311827,4640.39,0.0,343883.19,Important,vedika
564,565,15/02/2023,Jewelry,False,3341369088426,0.0,2420.14,346303.33,Non-Essential,vedika
565,566,15/02/2023,Music,False,3758596414302,0.0,2176.13,348479.46,Important,vedika
566,567,15/02/2023,Kids,False,3014736216199,0.0,2741.58,351221.04,Essential,vedika
567,568,15/02/2023,Industrial,True,3513675890224,3300.45,0.0,347920.59,Important,vedika
568,569,15/02/2023,Clothing,False,3322865853650,0.0,426.77,348347.36,Important,vedika
569,570,15/02/2023,Garden,False,3973973998826,0.0,121.36,348468.72,Essential,vedika
570,571,15/02/2023,Garden,True,3825119688959,884.03,0.0,347584.69,Non-important,vedika
571,572,15/02/2023,Games,False,3145834824145,0.0,2317.33,349902.02,Essential,vedika
572,573,15/02/2023,Kids,True,3579345082588,348.74,0.0,349553.28,Essential,vedika
573,574,15/02/2023,Health,True,3977705040949,2830.12,0.0,346723.16,Essential,vedika
574,575,15/02/2023,Shoes,False,3119575107196,0.0,2461.91,349185.07,Non-important,vedika
575,576,15/02/2023,Music,False,3897474983236,0.0,2960.82,352145.89,Non-Essential,vedika
576,577,15/02/2023,Music,False,3364941035172,0.0,1423.62,353569.51,Non-Essential,vedika
577,578,15/02/2023,Games,True,3365579051847,4658.8,0.0,348910.71,Non-Essential,vedika
578,579,15/02/2023,Health,True,3647295755987,568.76,0.0,348341.95,Non-important,vedika
579,580,16/02/2023,Beauty,False,3704762027871,0.0,2401.06,350743.01,Non-Essential,vedika
580,581,16/02/2023,Automotive,False,3424982128555,0.0,4.11,350747.12,Non-Essential,vedika
581,582,16/02/2023,Toys,True,3046745253345,1342.88,0.0,349404.24,Non-important,vedika
582,583,16/02/2023,Music,True,3759182432947,2481.26,0.0,346922.98,Important,vedika
583,584,16/02/2023,Tools,False,3540744664408,0.0,1509.65,348432.63,Important,vedika
584,585,16/02/2023,Health,False,3777260092996,0.0,1290.96,349723.59,Important,vedika
585,586,16/02/2023,Clothing,False,3366642005768,0.0,593.1,350316.69,Non-Essential,vedika
586,587,16/02/2023,Garden,False,3894890743769,0.0,1349.73,351666.42,Essential,vedika
587,588,16/02/2023,Baby,False,3188051670730,0.0,865.2,352531.62,Important,vedika
588,589,16/02/2023,Home,True,3021713080438,494.46,0.0,352037.16,Important,vedika
589,590,16/02/2023,Outdoors,False,3077950083782,0.0,329.34,352366.5,Non-important,vedika
590,591,16/02/2023,Books,False,3582897778163,0.0,2346.12,354712.62,Non-important,vedika
591,592,16/02/2023,Electronics,True,3732486751847,1830.12,0.0,352882.5,Non-important,vedika
592,593,16/02/2023,Movies,False,3633507507947,0.0,651.0,353533.5,Non-Essential,vedika
593,594,16/02/2023,Music,True,3743518991153,2204.9,0.0,351328.6,Non-important,vedika
594,595,16/02/2023,Movies,False,3019774468412,0.0,2999.78,354328.38,Non-Essential,vedika
595,596,17/02/2023,Health,False,3275772918655,0.0,2169.02,356497.4,Non-Essential,vedika
596,597,17/02/2023,Shoes,True,3741813921048,3538.14,0.0,352959.26,Non-important,vedika
597,598,17/02/2023,Sports,True,3513974100319,2358.27,0.0,350600.99,Important,vedika
598,599,17/02/2023,Clothing,False,3915559146068,0.0,683.66,351284.65,Non-important,vedika
599,600,17/02/2023,Beauty,False,3325565626326,0.0,643.99,351928.64,Essential,vedika
600,601,17/02/2023,Jewelry,False,3624347370576,0.0,1769.44,353698.08,Important,vedika
601,602,17/02/2023,Health,True,3657331286152,2655.12,0.0,351042.96,Essential,vedika
602,603,17/02/2023,Clothing,False,3839938615897,0.0,483.85,351526.81,Essential,vedika
603,604,17/02/2023,Music,True,3986840786536,2972.45,0.0,348554.36,Non-Essential,vedika
604,605,18/02/2023,Beauty,True,3074178686189,3564.53,0.0,344989.83,Non-Essential,vedika
605,606,18/02/2023,Computers,True,3924879869837,761.92,0.0,344227.91,Non-Essential,vedika
606,607,18/02/2023,Industrial,True,3688103601374,1040.32,0.0,343187.59,Important,vedika
607,608,18/02/2023,Health,False,3752041604732,0.0,995.72,344183.31,Non-important,vedika
608,609,18/02/2023,Baby,False,3080156919591,0.0,1792.63,345975.94,Essential,vedika
