,row,Txn Date,Description,Transfer To/From,Ref No./Cheque No.,Debit,Credit,Balance,Class,User
303,304,21/01/2023,Clothing,False,1828176468644,0.0,1462.49,383405.33,Essential,soumi
304,305,21/01/2023,Home,True,1681852452382,4520.34,0.0,378884.99,Important,soumi
305,306,21/01/2023,Tools,True,1759371353264,1868.03,0.0,377016.96,Essential,soumi
306,307,21/01/2023,Grocery,True,1699030490410,1904.62,0.0,375112.34,Essential,soumi
307,308,21/01/2023,Kids,False,1378808153335,0.0,1992.5,377104.84,Important,soumi
308,309,21/01/2023,Electronics,False,1088079142551,0.0,4102.7,381207.54,Non-important,soumi
309,310,21/01/2023,Garden,False,1720926083712,0.0,1337.16,382544.7,Essential,soumi
310,311,21/01/2023,Electronics,True,1514575106129,617.21,0.0,381927.49,Essential,soumi
311,312,21/01/2023,Games,False,1279198939587,0.0,3984.41,385911.9,Non-important,soumi
312,313,21/01/2023,Games,True,1594985599456,3326.57,0.0,382585.33,Essential,soumi
313,314,21/01/2023,Grocery,False,1062026128575,0.0,1096.72,383682.05,Non-Essential,soumi
314,315,21/01/2023,Kids,True,1533205971272,870.76,0.0,382811.29,Essential,soumi
315,316,21/01/2023,Automotive,True,1920244779256,217.86,0.0,382593.43,Non-Essential,soumi
316,317,21/01/2023,Grocery,False,1901803379401,0.0,2130.93,384724.36,Important,soumi
317,318,21/01/2023,Kids,True,1564906507582,1916.48,0.0,382807.88,Important,soumi
318,319,22/01/2023,Industrial,False,1053765430167,0.0,3599.76,386407.64,Essential,soumi
319,320,22/01/2023,Automotive,False,1374243917996,0.0,194.45,386602.09,Non-Essential,soumi
320,321,22/01/2023,Beauty,True,1657980096139,918.24,0.0,385683.85,Non-important,soumi
321,322,22/01/2023,Electronics,False,1120559723883,0.0,593.54,386277.39,Non-Essential,soumi
322,323,22/01/2023,Music,True,1729180591412,718.64,0.0,385558.75,Non-important,soumi
323,324,22/01/2023,Movies,True,1988746605565,2756.79,0.0,382801.96,Important,soumi
324,325,23/01/2023,Garden,False,1681675570494,0.0,2040.98,384842.94,Non-Essential,soumi
325,326,23/01/2023,Home,True,1540450223331,4172.11,0.0,380670.83,Non-Essential,soumi
326,327,23/01/2023,Beauty,False,1040384774506,0.0,3842.77,384513.6,Non-Essential,soumi
327,328,23/01/2023,Beauty,True,1444130184975,149.86,0.0,384363.74,Non-important,soumi
328,329,23/01/2023,Industrial,True,1486938034431,4195.2,0.0,380168.54,Essential,soumi
329,330,23/01/2023,Industrial,True,1224258698493,824.98,0.0,379343.56,Non-important,soumi
330,331,23/01/2023,Electronics,True,1196216076117,3953.14,0.0,375390.42,Essential,soumi
331,332,23/01/2023,Electronics,False,1556711873917,0.0,181.34,375571.76,Important,soumi
332,333,23/01/2023,Games,False,1476846730190,0.0,3047.03,378618.79,Non-Essential,soumi
333,334,23/01/2023,Garden,True,1197333932736,363.31,0.0,378255.48,Non-Essential,soumi
334,335,24/01/2023,Games,True,1440996580111,323.8,0.0,377931.68,Non-Essential,soumi
335,336,24/01/2023,Industrial,False,1006213154424,0.0,3419.95,381351.63,Important,soumi
336,337,24/01/2023,Music,True,1030260921847,4039.24,0.0,377312.39,Important,soumi
337,338,24/01/2023,Automotive,True,1211635575102,2799.69,0.0,374512.7,Non-Essential,soumi
338,339,24/01/2023,Health,False,1002337599253,0.0,4261.36,378774.06,Non-important,soumi
339,340,24/01/2023,Automotive,False,1943605285752,0.0,4275.57,383049.63,Essential,soumi
340,341,24/01/2023,Movies,True,1977843416841,1568.5,0.0,381481.13,Essential,soumi
341,342,24/01/2023,Industrial,False,1037947344001,0.0,2159.83,383640.96,Non-Essential,soumi
342,343,25/01/2023,Outdoors,True,1773068253960,3023.28,0.0,380617.68,Non-Essential,soumi
343,344,25/01/2023,Movies,False,1355360666931,0.0,3601.91,384219.59,Non-Essential,soumi
344,345,25/01/2023,Tools,False,1419850681921,0.0,1476.11,385695.7,Non-important,soumi
345,346,25/01/2023,Health,True,1536499700152,1255.39,0.0,384440.31,Non-important,soumi
346,347,25/01/2023,Grocery,True,1981677439490,2990.73,0.0,381449.58,Non-Essential,soumi
347,348,25/01/2023,Kids,False,1013631188645,0.0,518.23,381967.81,Non-Essential,soumi
348,349,25/01/2023,Garden,True,1872912072826,3855.42,0.0,378112.39,Essential,soumi
349,350,25/01/2023,Outdoors,False,1586152078931,0.0,205.07,378317.46,Important,soumi
350,351,25/01/2023,Automotive,True,1165685259547,4100.95,0.0,374216.51,Essential,soumi
351,352,25/01/2023,Outdoors,False,1452478821138,0.0,2699.02,376915.53,Non-Essential,soumi
352,353,25/01/2023,Beauty,True,1442494507807,1955.21,0.0,374960.32,Important,soumi
353,354,25/01/2023,Outdoors,False,1187252267109,0.0,455.8,375416.12,Essential,soumi
354,355,26/01/2023,Clothing,False,1839886109520,0.0,645.59,376061.71,Non-important,soumi
355,356,26/01/2023,Baby,False,1310534954379,0.0,3985.59,380047.3,Non-Essential,soumi
356,357,26/01/2023,Grocery,True,1188345870396,3474.1,0.0,376573.2,Non-Essential,soumi
357,358,26/01/2023,Automotive,False,1229728543378,0.0,2111.78,378684.98,Important,soumi
358,359,26/01/2023,Jewelry,True,1923903996531,1184.11,0.0,377500.87,Important,soumi
359,360,26/01/2023,Health,True,1769276565463,563.28,0.0,376937.59,Non-Essential,soumi
360,361,26/01/2023,Industrial,False,1962023241217,0.0,2889.53,379827.12,Essential,soumi
361,362,26/01/2023,Shoes,False,1771097175371,0.0,4810.45,384637.57,Non-Essential,soumi
362,363,26/01/2023,Garden,False,1217650517798,0.0,4255.31,388892.88,Important,soumi
363,364,26/01/2023,Tools,False,1427375404369,0.0,161.08,389053.96,Essential,soumi
364,365,26/01/2023,Electronics,True,1432059105901,4533.96,0.0,384520.0,Essential,soumi
365,366,27/01/2023,Health,True,1255603717286,2224.66,0.0,382295.34,Non-Essential,soumi
366,367,27/01/2023,Tools,True,1271052123347,1392.9,0.0,380902.44,Important,soumi
367,368,27/01/2023,Home,False,1981541776799,0.0,3384.43,384286.87,Important,soumi
368,369,27/01/2023,Baby,True,1949061726074,1453.97,0.0,382832.9,Non-important,soumi
369,370,27/01/2023,Games,False,1827015547582,0.0,2058.2,384891.1,Non-important,soumi
370,371,27/01/2023,Electronics,False,1989411297619,0.0,4642.4,389533.5,Non-important,soumi
371,372,27/01/2023,Clothing,True,1351258824953,3503.99,0.0,386029.51,Essential,soumi
372,373,27/01/2023,Home,False,1877040442554,0.0,4640.36,390669.87,Essential,soumi
373,374,27/01/2023,Books,False,1954646043152,0.0,1570.97,392240.84,Important,soumi
374,375,27/01/2023,Computers,False,1480338087486,0.0,3351.74,395592.58,Non-Essential,soumi
375,376,27/01/2023,Automotive,False,1129539749738,0.0,1932.09,397524.67,Non-important,soumi
376,377,28/01/2023,Tools,True,1078669577055,4141.06,0.0,393383.61,Non-important,soumi
377,378,28/01/2023,Health,False,1894058559797,0.0,4536.03,397919.64,Non-Essential,soumi
378,379,28/01/2023,Shoes,False,1900850975836,0.0,3537.43,401457.07,Non-important,soumi
379,380,28/01/2023,Books,True,1988287166590,1880.06,0.0,399577.01,Essential,soumi
380,381,28/01/2023,Automotive,False,1816669103276,0.0,3499.51,403076.52,Important,soumi
381,382,28/01/2023,Music,False,1770031707557,0.0,4990.88,408067.4,Essential,soumi
382,383,29/01/2023,Jewelry,False,1563959860428,0.0,679.33,408746.73,Non-Essential,soumi
383,384,29/01/2023,Kids,False,1211422192990,0.0,4235.27,412982.0,Essential,soumi
384,385,29/01/2023,Garden,False,1867030893723,0.0,1325.11,414307.11,Non-important,soumi
385,386,29/01/2023,Industrial,True,1219836777121,1834.04,0.0,412473.07,Essential,soumi
386,387,29/01/2023,Automotive,False,1728140271995,0.0,3102.42,415575.49,Non-important,soumi
387,388,29/01/2023,Outdoors,False,1686544436732,0.0,1083.04,416658.53,Non-Essential,soumi
388,389,29/01/2023,Tools,True,1841355377209,3297.56,0.0,413360.97,Important,soumi
389,390,29/01/2023,Automotive,False,1241147158418,0.0,3329.02,416689.99,Non-Essential,soumi
390,391,29/01/2023,Home,False,1501831553465,0.0,4510.59,421200.58,Non-important,soumi
391,392,29/01/2023,Beauty,False,1564300640105,0.0,3100.48,424301.06,Non-important,soumi
392,393,29/01/2023,Games,False,1096952933210,0.0,3316.42,427617.48,Non-important,soumi
393,394,29/01/2023,Automotive,True,1744626995641,3979.74,0.0,423637.74,Non-important,soumi
394,395,29/01/2023,Books,True,1977021767865,2879.62,0.0,420758.12,Essential,soumi
395,396,29/01/2023,Health,False,1615653697298,0.0,1405.19,422163.31,Non-important,soumi
396,397,30/01/2023,Industrial,True,1069943371024,4606.36,0.0,417556.95,Non-important,soumi
397,398,30/01/2023,Outdoors,False,1642292935616,0.0,2635.57,420192.52,Important,soumi
398,399,30/01/2023,Toys,True,1636449361681,2829.61,0.0,417362.91,Essential,soumi
399,400,30/01/2023,Grocery,True,1260964987266,4152.18,0.0,413210.73,Non-Essential,soumi
400,401,30/01/2023,Tools,False,1983544253683,0.0,1370.53,414581.26,Non-important,soumi
401,402,30/01/2023,Music,True,1967472166313,1740.29,0.0,412840.97,Important,soumi
402,403,30/01/2023,Tools,False,1461549829657,0.0,4781.5,417622.47,Important,soumi
403,404,30/01/2023,Home,False,1616855041071,0.0,4606.39,422228.86,Non-important,soumi
404,405,31/01/2023,Toys,False,1916221332918,0.0,4797.18,427026.04,Important,soumi
405,406,31/01/2023,Computers,True,1998576948360,4180.94,0.0,422845.1,Essential,soumi
406,407,31/01/2023,Grocery,True,1149490654028,1694.85,0.0,421150.25,Important,soumi
407,408,31/01/2023,Books,False,1727589790606,0.0,4562.39,425712.64,Essential,soumi
408,409,31/01/2023,Sports,False,1990808897998,0.0,3732.25,429444.89,Important,soumi
409,410,31/01/2023,Beauty,True,1757104058298,416.59,0.0,429028.3,Essential,soumi
410,411,31/01/2023,Sports,True,1343297815084,2503.83,0.0,426524.47,Essential,soumi
411,412,01/02/2023,Toys,True,1125470562249,171.95,0.0,426352.52,Important,soumi
412,413,01/02/2023,Music,False,1114258188775,0.0,2504.88,428857.4,Important,soumi
413,414,01/02/2023,Home,True,1692533389588,597.57,0.0,428259.83,Essential,soumi
414,415,01/02/2023,Tools,False,1769813681811,0.0,3053.65,431313.48,Important,soumi
415,416,01/02/2023,Automotive,True,1259108685658,2197.06,0.0,429116.42,Important,soumi
416,417,01/02/2023,Grocery,False,1615625104849,0.0,628.68,429745.1,Essential,soumi
417,418,01/02/2023,Tools,False,1472346640126,0.0,1476.77,431221.87,Essential,soumi
418,419,01/02/2023,Computers,True,1446720804102,3200.75,0.0,428021.12,Important,soumi
419,420,01/02/2023,Shoes,False,1471735708193,0.0,4390.62,432411.74,Important,soumi
420,421,01/02/2023,Health,True,1443763483398,2326.25,0.0,430085.49,Essential,soumi
421,422,02/02/2023,Kids,False,1574949919695,0.0,4383.56,434469.05,Non-Essential,soumi
422,423,02/02/2023,Beauty,True,1836443256409,3893.63,0.0,430575.42,Important,soumi
423,424,02/02/2023,Books,True,1410930446287,344.17,0.0,430231.25,Non-Essential,soumi
424,425,02/02/2023,Garden,True,1190472918861,1356.86,0.0,428874.39,Important,soumi
425,426,02/02/2023,Movies,True,1037913186181,4136.55,0.0,424737.84,Non-important,soumi
426,427,02/02/2023,Automotive,True,1797234733652,3639.39,0.0,421098.45,Non-Essential,soumi
427,428,02/02/2023,Clothing,False,1537883418150,0.0,1180.88,422279.33,Important,soumi
428,429,02/02/2023,Health,True,1631307725572,4441.75,0.0,417837.58,Important,soumi
429,430,02/02/2023,Toys,False,1428594397059,0.0,3737.7,421575.28,Non-important,soumi
430,431,02/02/2023,Tools,True,1113591916056,3075.62,0.0,418499.66,Essential,soumi
431,432,02/02/2023,Games,True,1466227065270,1418.65,0.0,417081.01,Important,soumi
432,433,02/02/2023,Sports,True,1116411950511,2244.48,0.0,414836.53,Non-important,soumi
433,434,02/02/2023,Computers,False,1283154480492,0.0,2022.82,416859.35,Non-important,soumi
434,435,02/02/2023,Jewelry,False,1979836872890,0.0,3211.46,420070.81,Non-Essential,soumi
435,436,03/02/2023,Movies,False,1656228510033,0.0,4452.73,424523.54,Essential,soumi
436,437,03/02/2023,Beauty,True,1346075177046,2793.44,0.0,421730.1,Non-Essential,soumi
437,438,03/02/2023,Movies,False,1886902703247,0.0,1499.16,423229.26,Essential,soumi
438,439,03/02/2023,Movies,False,1713270210629,0.0,510.13,423739.39,Essential,soumi
439,440,03/02/2023,Health,False,1299304809835,0.0,4827.27,428566.66,Non-Essential,soumi
440,441,03/02/2023,Electronics,False,1491594877679,0.0,4369.01,432935.67,Important,soumi
441,442,03/02/2023,Home,True,1951360186931,2664.29,0.0,430271.38,Non-important,soumi
442,443,03/02/2023,Toys,False,1757944726395,0.0,2013.5,432284.88,Non-important,soumi
443,444,03/02/2023,Outdoors,False,1145845184647,0.0,740.56,433025.44,Non-important,soumi
444,445,03/02/2023,Grocery,False,1581861894617,0.0,4971.89,437997.33,Non-Essential,soumi
445,446,03/02/2023,Clothing,False,1444459021990,0.0,3384.64,441381.97,Non-important,soumi
446,447,04/02/2023,Music,False,1316902193992,0.0,2464.96,443846.93,Essential,soumi
447,448,04/02/2023,Clothing,True,1741662371194,2082.81,0.0,441764.12,Non-important,soumi
448,449,04/02/2023,Kids,False,1080884251842,0.0,1221.3,442985.42,Important,soumi
449,450,04/02/2023,Clothing,True,1563314936632,2652.72,0.0,440332.7,Important,soumi
450,451,04/02/2023,Garden,True,1264936598539,3022.52,0.0,437310.18,Non-Essential,soumi
451,452,04/02/2023,Shoes,False,1817014434252,0.0,4202.27,441512.45,Essential,soumi
452,453,04/02/2023,Beauty,False,1565423823208,0.0,1366.92,442879.37,Important,soumi
453,454,04/02/2023,Toys,True,1375609781022,3598.71,0.0,439280.66,Important,soumi
454,455,04/02/2023,Outdoors,True,1124479636493,2645.68,0.0,436634.98,Important,soumi
455,456,04/02/2023,Clothing,False,1197424074748,0.0,3284.15,439919.13,Non-Essential,soumi
456,457,04/02/2023,Tools,True,1309939255616,4819.31,0.0,435099.82,Essential,soumi
457,458,04/02/2023,Home,False,1409908667482,0.0,2358.44,437458.26,Non-Essential,soumi
458,459,04/02/2023,Computers,False,1977307039596,0.0,2377.07,439835.33,Non-Essential,soumi
459,460,05/02/2023,Outdoors,False,1660335583528,0.0,2260.43,442095.76,Important,soumi
460,461,05/02/2023,Outdoors,True,1989883793477,1954.96,0.0,440140.8,Non-Essential,soumi
461,462,05/02/2023,Outdoors,False,1637302733800,0.0,4017.55,444158.35,Essential,soumi
462,463,05/02/2023,Garden,True,1489660122722,4227.86,0.0,439930.49,Non-important,soumi
463,464,05/02/2023,Health,True,1966660291023,1257.04,0.0,438673.45,Important,soumi
464,465,05/02/2023,Jewelry,False,1026259250913,0.0,1926.78,440600.23,Important,soumi
465,466,05/02/2023,Automotive,False,1705908708674,0.0,10.31,440610.54,Non-Essential,soumi
466,467,05/02/2023,Beauty,False,1637079992727,0.0,3126.99,443737.53,Important,soumi
467,468,05/02/2023,Baby,False,1412817526119,0.0,2466.46,446203.99,Non-Essential,soumi
468,469,05/02/2023,Music,True,1698569787481,1436.14,0.0,444767.85,Non-Essential,soumi
469,470,05/02/2023,Music,True,1652665180421,102.7,0.0,444665.15,Non-Essential,soumi
470,471,05/02/2023,Industrial,True,1095770083448,2078.64,0.0,442586.51,Important,soumi
471,472,06/02/2023,Outdoors,False,1827231630879,0.0,1689.69,444276.2,Important,soumi
472,473,06/02/2023,Tools,False,1161205175327,0.0,2447.55,446723.75,Non-Essential,soumi
473,474,06/02/2023,Baby,False,1093363348059,0.0,4440.16,451163.91,Non-important,soumi
474,475,06/02/2023,Tools,False,1671405390288,0.0,3022.18,454186.09,Non-Essential,soumi
475,476,06/02/2023,Books,True,1145764332307,4157.03,0.0,450029.06,Non-Essential,soumi
476,477,06/02/2023,Industrial,False,1708622676524,0.0,3609.82,453638.88,Essential,soumi
477,478,06/02/2023,Games,False,1547096234799,0.0,1159.53,454798.41,Non-Essential,soumi
478,479,06/02/2023,Music,True,1100266567234,1630.36,0.0,453168.05,Essential,soumi
479,480,06/02/2023,Outdoors,True,1777206848005,3250.49,0.0,449917.56,Non-important,soumi
480,481,06/02/2023,Garden,True,1793030808359,4042.19,0.0,445875.37,Essential,soumi
481,482,06/02/2023,Music,False,1030640613593,0.0,3237.51,449112.88,Non-Essential,soumi
482,483,06/02/2023,Shoes,False,1866840438721,0.0,3305.8,452418.68,Non-important,soumi
483,484,06/02/2023,Kids,True,1665514036357,3785.22,0.0,448633.46,Non-important,soumi
484,485,06/02/2023,Garden,True,1011942247530,4338.0,0.0,444295.46,Non-Essential,soumi
485,486,06/02/2023,Toys,False,1293412932950,0.0,9.94,444305.4,Non-important,soumi
486,487,07/02/2023,Baby,True,1854280819917,4045.36,0.0,440260.04,Important,soumi
487,488,07/02/2023,Games,False,1890512866509,0.0,3365.42,443625.46,Essential,soumi
488,489,07/02/2023,Garden,False,1843833390453,0.0,990.23,444615.69,Essential,soumi
489,490,07/02/2023,Music,False,1530666259951,0.0,3338.37,447954.06,Non-Essential,soumi
490,491,07/02/2023,Industrial,False,1518233015398,0.0,123.73,448077.79,Non-important,soumi
491,492,07/02/2023,Electronics,False,1618612244135,0.0,388.89,448466.68,Important,soumi
492,493,07/02/2023,Books,True,1420822818946,2868.49,0.0,445598.19,Essential,soumi
493,494,07/02/2023,Garden,True,1065149886439,645.93,0.0,444952.26,Essential,soumi
494,495,07/02/2023,Books,False,1013453900353,0.0,2806.99,447759.25,Non-Essential,soumi
495,496,07/02/2023,Grocery,True,1675674260058,861.88,0.0,446897.37,Non-Essential,soumi
496,497,07/02/2023,Garden,True,1726874892412,3329.0,0.0,443568.37,Essential,soumi
497,498,07/02/2023,Grocery,True,1308698917736,3227.14,0.0,440341.23,Important,soumi
498,499,07/02/2023,Electronics,True,1349420482396,117.57,0.0,440223.66,Non-Essential,soumi
499,500,07/02/2023,Automotive,False,1769439620867,0.0,3154.34,443378.0,Essential,soumi
500,501,07/02/2023,Health,False,1346197961752,0.0,3368.14,446746.14,Non-important,soumi
501,502,07/02/2023,Baby,True,1856209701457,2592.79,0.0,444153.35,Non-Essential,soumi
502,503,07/02/2023,Kids,False,1788686409284,0.0,70.63,444223.98,Non-important,soumi
503,504,08/02/2023,Electronics,True,1744988543021,2674.37,0.0,441549.61,Non-important,soumi
504,505,08/02/2023,Movies,False,1776407072832,0.0,3327.47,444877.08,Essential,soumi
505,506,08/02/2023,Beauty,True,1217404813815,4464.13,0.0,440412.95,Non-important,soumi
506,507,08/02/2023,Movies,True,1255397969068,4822.76,0.0,435590.19,Essential,soumi
507,508,08/02/2023,Baby,True,1445257966928,3579.28,0.0,432010.91,Important,soumi
508,509,08/02/2023,Clothing,True,1390138372921,727.92,0.0,431282.99,Non-important,soumi
509,510,08/02/2023,Health,True,1571513280814,2439.0,0.0,428843.99,Non-Essential,soumi
510,511,09/02/2023,Automotive,False,1063392797850,0.0,4332.76,433176.75,Important,soumi
511,512,09/02/2023,Toys,True,1219318189172,3199.97,0.0,429976.78,Important,soumi
512,513,09/02/2023,Automotive,False,1274492537425,0.0,1572.5,431549.28,Non-Essential,soumi
513,514,09/02/2023,Beauty,False,1616280765460,0.0,4851.35,436400.63,Important,soumi
514,515,09/02/2023,Kids,True,1080097548211,2730.88,0.0,433669.75,Essential,soumi
515,516,10/02/2023,Grocery,True,1106397365424,1458.99,0.0,432210.76,Essential,soumi
516,517,10/02/2023,Movies,True,1487465552573,4409.39,0.0,427801.37,Non-important,soumi
517,518,10/02/2023,Computers,False,1295077720368,0.0,3803.76,431605.13,Non-Essential,soumi
518,519,10/02/2023,Baby,False,1540105458175,0.0,2392.78,433997.91,Non-important,soumi
519,520,10/02/2023,Industrial,True,1443949999452,1262.5,0.0,432735.41,Essential,soumi
520,521,10/02/2023,Industrial,True,1028262808019,2075.39,0.0,430660.02,Non-Essential,soumi
521,522,10/02/2023,Music,True,1282724531800,41.98,0.0,430618.04,Important,soumi
522,523,10/02/2023,Jewelry,True,1718711543341,4997.75,0.0,425620.29,Non-Essential,soumi
523,524,10/02/2023,Sports,True,1655911059822,1418.59,0.0,424201.7,Non-important,soumi
524,525,10/02/2023,Computers,True,1062513507779,3765.52,0.0,420436.18,Essential,soumi
525,526,10/02/2023,Electronics,True,1101621895736,2737.17,0.0,417699.01,Important,soumi
526,527,10/02/2023,Automotive,False,1705455694033,0.0,1869.03,419568.04,Non-important,soumi
527,528,10/02/2023,Music,True,1504972087286,2498.37,0.0,417069.67,Non-important,soumi
528,529,10/02/2023,Baby,False,1706858682472,0.0,4445.98,421515.65,Non-important,soumi
529,530,10/02/2023,Sports,False,1005867453522,0.0,4998.67,426514.32,Non-important,soumi
530,531,10/02/2023,Electronics,True,1541922178385,61.8,0.0,426452.52,Essential,soumi
531,532,11/02/2023,Baby,True,1620543804024,894.41,0.0,425558.11,Important,soumi
532,533,11/02/2023,Shoes,False,1219046720496,0.0,2095.8,427653.91,Non-Essential,soumi
533,534,11/02/2023,Tools,False,1644676126871,0.0,1864.32,429518.23,Non-important,soumi
534,535,11/02/2023,Computers,False,1644745580857,0.0,2544.78,432063.01,Non-important,soumi
535,536,11/02/2023,Home,False,1138531017035,0.0,169.3,432232.31,Non-Essential,soumi
536,537,11/02/2023,Electronics,False,1794626090832,0.0,2764.22,434996.53,Important,soumi
537,538,11/02/2023,Music,False,1573745007870,0.0,4513.43,439509.96,Essential,soumi
538,539,11/02/2023,Clothing,True,1182976418599,685.84,0.0,438824.12,Important,soumi
539,540,11/02/2023,Kids,False,1253532798111,0.0,99.52,438923.64,Non-important,soumi
540,541,12/02/2023,Clothing,True,1748254749942,4036.85,0.0,434886.79,Important,soumi
541,542,12/02/2023,Shoes,True,1005814977405,4309.23,0.0,430577.56,Non-Essential,soumi
542,543,12/02/2023,Clothing,True,1489193553074,2240.37,0.0,428337.19,Non-important,soumi
543,544,12/02/2023,Grocery,True,1989889692453,4078.68,0.0,424258.51,Non-important,soumi
544,545,12/02/2023,Industrial,True,1895065401490,2119.82,0.0,422138.69,Non-important,soumi
545,546,12/02/2023,Sports,True,1176901433873,591.21,0.0,421547.48,Non-Essential,soumi
546,547,12/02/2023,Home,False,1933312860727,0.0,2647.91,424195.39,Non-Essential,soumi
547,548,12/02/2023,Kids,False,1666632280840,0.0,1043.04,425238.43,Non-Essential,soumi
548,549,12/02/2023,Tools,True,1418520556378,3411.54,0.0,421826.89,Essential,soumi
549,550,12/02/2023,Grocery,False,1077138790738,0.0,3603.5,425430.39,Important,soumi
550,551,12/02/2023,Garden,True,1350392235068,4980.0,0.0,420450.39,Non-important,soumi
551,552,12/02/2023,Clothing,False,1182154683149,0.0,4144.59,424594.98,Non-important,soumi
552,553,13/02/2023,Kids,True,1178054301602,3530.1,0.0,421064.88,Non-important,soumi
553,554,13/02/2023,Health,False,1618626079184,0.0,459.51,421524.39,Non-important,soumi
554,555,13/02/2023,Computers,True,1149882909742,78.16,0.0,421446.23,Essential,soumi
555,556,13/02/2023,Music,True,1721720809548,2834.53,0.0,418611.7,Non-important,soumi
556,557,13/02/2023,Games,False,1932229674794,0.0,281.24,418892.94,Important,soumi
557,558,13/02/2023,Movies,False,1913575267505,0.0,1430.54,420323.48,Important,soumi
558,559,13/02/2023,Games,True,1342216455547,3163.95,0.0,417159.53,Non-important,soumi
559,560,13/02/2023,Toys,True,1725286689088,4353.34,0.0,412806.19,Non-important,soumi
560,561,13/02/2023,Tools,True,1652886852387,2017.91,0.0,410788.28,Non-Essential,soumi
561,562,13/02/2023,Garden,False,1621592238862,0.0,4288.89,415077.17,Non-Essential,soumi
562,563,13/02/2023,Outdoors,True,1917536433211,2890.83,0.0,412186.34,Non-important,soumi
563,564,14/02/2023,Toys,False,1628885081946,0.0,2660.95,414847.29,Essential,soumi
564,565,14/02/2023,Books,False,1434578758325,0.0,4470.42,419317.71,Non-Essential,soumi
565,566,14/02/2023,Beauty,True,1944220652643,1704.51,0.0,417613.2,Essential,soumi
566,567,14/02/2023,Movies,True,1480710481554,4553.59,0.0,413059.61,Non-Essential,soumi
567,568,14/02/2023,Clothing,False,1191006829733,0.0,3438.63,416498.24,Non-Essential,soumi
568,569,14/02/2023,Books,True,1106550359833,941.73,0.0,415556.51,Non-Essential,soumi
569,570,14/02/2023,Home,True,1885195386414,4402.56,0.0,411153.95,Non-important,soumi
570,571,14/02/2023,Games,False,1534838516017,0.0,4399.36,415553.31,Important,soumi
571,572,14/02/2023,Electronics,True,1193687242376,2992.57,0.0,412560.74,Essential,soumi
572,573,14/02/2023,Baby,True,1659417319880,2390.25,0.0,410170.49,Non-Essential,soumi
573,574,14/02/2023,Shoes,True,1977262430926,4066.47,0.0,406104.02,Non-important,soumi
574,575,14/02/2023,Health,False,1617230307192,0.0,3490.89,409594.91,Important,soumi
575,576,15/02/2023,Toys,False,1193669770982,0.0,4360.55,413955.46,Essential,soumi
576,577,15/02/2023,Garden,False,1870094142906,0.0,4207.35,418162.81,Non-important,soumi
577,578,15/02/2023,Toys,True,1651154570603,3845.61,0.0,414317.2,Important,soumi
578,579,15/02/2023,Sports,False,1785873648175,0.0,4385.05,418702.25,Important,soumi
579,580,15/02/2023,Games,True,1278376602958,2375.11,0.0,416327.14,Important,soumi
580,581,15/02/2023,Tools,True,1987548427500,3220.42,0.0,413106.72,Non-important,soumi
581,582,15/02/2023,Industrial,True,1502140873948,2600.98,0.0,410505.74,Important,soumi
582,583,15/02/2023,Computers,True,1994317670764,354.71,0.0,410151.03,Non-Essential,soumi
583,584,15/02/2023,Outdoors,True,1395755217648,514.67,0.0,409636.36,Important,soumi
584,585,15/02/2023,Grocery,False,1220399197050,0.0,2306.48,411942.84,Non-Essential,soumi
585,586,15/02/2023,Clothing,False,1008558453438,0.0,3566.72,415509.56,Non-Essential,soumi
586,587,15/02/2023,Clothing,False,1899111740786,0.0,1153.78,416663.34,Non-important,soumi
587,588,15/02/2023,Automotive,False,1983610695379,0.0,3843.13,420506.47,Non-important,soumi
588,589,16/02/2023,Beauty,False,1061805499468,0.0,2192.55,422699.02,Non-Essential,soumi
589,590,16/02/2023,Automotive,False,1593988012453,0.0,2041.24,424740.26,Non-important,soumi
590,591,16/02/2023,Health,True,1115844691494,3131.01,0.0,421609.25,Non-important,soumi
591,592,16/02/2023,Computers,False,1409325267907,0.0,3517.87,425127.12,Important,soumi
592,593,16/02/2023,Grocery,False,1929024911192,0.0,3200.62,428327.74,Non-important,soumi
593,594,16/02/2023,Grocery,True,1443426309421,3274.57,0.0,425053.17,Non-important,soumi
594,595,16/02/2023,Computers,True,1846786414262,454.76,0.0,424598.41,Non-Essential,soumi
595,596,16/02/2023,Jewelry,False,1628341540046,0.0,1862.1,426460.51,Important,soumi
596,597,16/02/2023,Health,False,1215713296893,0.0,1050.37,427510.88,Non-important,soumi
597,598,16/02/2023,Beauty,False,1501086558200,0.0,825.37,428336.25,Essential,soumi
598,599,17/02/2023,Shoes,True,1601895971056,2198.95,0.0,426137.3,Important,soumi
599,600,17/02/2023,Electronics,True,1786542532966,1852.08,0.0,424285.22,Non-important,soumi
600,601,17/02/2023,Health,True,1482077287680,4754.03,0.0,419531.19,Important,soumi
601,602,17/02/2023,Beauty,True,1908892197357,1146.47,0.0,418384.72,Important,soumi
602,603,17/02/2023,Jewelry,True,1551467585873,173.72,0.0,418211.0,Non-Essential,soumi
603,604,17/02/2023,Baby,False,1811940456087,0.0,540.16,418751.16,Essential,soumi
604,605,17/02/2023,Computers,False,1625659848129,0.0,2306.51,421057.67,Essential,soumi
605,606,17/02/2023,Tools,True,1360106808895,770.41,0.0,420287.26,Important,soumi
606,607,18/02/2023,Computers,True,1617620725441,1972.66,0.0,418314.6,Important,soumi
